STRUCTURE;STRUCTURE_ID;STRUCTURE_NAME;ACTION;FREQ;Fréquence;GEO_PICT;Pays et territoires insulaires du Pacifique;INDICATOR;Indicateur;SEX;Sexe;AGE;Âge;URBANIZATION;Urbanisation;DISABILITY;Invalidité;EDUCATION;Niveau d'éducation;TIME_PERIOD;Période;OBS_VALUE;Valeur observée;UNIT_MEASURE;Unité de mesure;UNIT_MULT;Multiplicateur d'unités;OBS_STATUS;Statut de l'observation;DATA_SOURCE;Source de données;OBS_COMMENT;Commentaire;CONF_STATUS;Confidentialité
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;_T;National;PD;Personnes handicapées;1;Enseignement primaire;2020;;299;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;_T;National;PD;Personnes handicapées;2;Enseignement secondaire inférieur;2020;;811;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;_T;National;PD;Personnes handicapées;3;L'enseignement secondaire supérieur;2020;;463;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;_T;National;PD;Personnes handicapées;4;Enseignement post-secondaire non supérieur;2020;;25;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;_T;National;PD;Personnes handicapées;5-8;Éducation tertiaire;2020;;25;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;_T;National;PD;Personnes handicapées;9;Niveau non indiqué;2020;;34;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;_T;Tous les niveaux d'enseignement;2020;;40151;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;0;L'éducation de la petite enfance;2020;;739;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;1;Enseignement primaire;2020;;3221;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2020;;13949;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2020;;19245;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;4;Enseignement post-secondaire non supérieur;2020;;797;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2020;;1525;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;_T;National;PWD;Personnes sans handicap;9;Niveau non indiqué;2020;;675;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2020;;25492;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2020;;536;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;1;Enseignement primaire;2020;;1731;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2020;;7687;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2020;;13191;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;4;Enseignement post-secondaire non supérieur;2020;;601;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2020;;1239;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;_T;Pas de ventilation par handicap;9;Niveau non indiqué;2020;;507;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PD;Personnes handicapées;_T;Tous les niveaux d'enseignement;2020;;1024;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PD;Personnes handicapées;0;L'éducation de la petite enfance;2020;;86;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PD;Personnes handicapées;1;Enseignement primaire;2020;;138;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PD;Personnes handicapées;2;Enseignement secondaire inférieur;2020;;458;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PD;Personnes handicapées;3;L'enseignement secondaire supérieur;2020;;285;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PD;Personnes handicapées;4;Enseignement post-secondaire non supérieur;2020;;18;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PD;Personnes handicapées;5-8;Éducation tertiaire;2020;;17;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PD;Personnes handicapées;9;Niveau non indiqué;2020;;22;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;_T;Tous les niveaux d'enseignement;2020;;24468;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;0;L'éducation de la petite enfance;2020;;450;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;1;Enseignement primaire;2020;;1593;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2020;;7229;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2020;;12906;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;4;Enseignement post-secondaire non supérieur;2020;;583;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2020;;1222;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;U;Urbain;PWD;Personnes sans handicap;9;Niveau non indiqué;2020;;485;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2020;;16513;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2020;;400;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;_T;Pas de ventilation par handicap;1;Enseignement primaire;2020;;1789;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2020;;7073;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2020;;6517;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;_T;Pas de ventilation par handicap;4;Enseignement post-secondaire non supérieur;2020;;221;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2020;;311;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;_T;Pas de ventilation par handicap;9;Niveau non indiqué;2020;;202;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PD;Personnes handicapées;_T;Tous les niveaux d'enseignement;2020;;830;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PD;Personnes handicapées;0;L'éducation de la petite enfance;2020;;111;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PD;Personnes handicapées;1;Enseignement primaire;2020;;161;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PD;Personnes handicapées;2;Enseignement secondaire inférieur;2020;;353;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PD;Personnes handicapées;3;L'enseignement secondaire supérieur;2020;;178;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PD;Personnes handicapées;4;Enseignement post-secondaire non supérieur;2020;;7;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PD;Personnes handicapées;5-8;Éducation tertiaire;2020;;8;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PD;Personnes handicapées;9;Niveau non indiqué;2020;;12;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;_T;Tous les niveaux d'enseignement;2020;;15683;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;0;L'éducation de la petite enfance;2020;;289;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;1;Enseignement primaire;2020;;1628;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;2;Enseignement secondaire inférieur;2020;;6720;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;3;L'enseignement secondaire supérieur;2020;;6339;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;4;Enseignement post-secondaire non supérieur;2020;;214;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;5-8;Éducation tertiaire;2020;;303;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y25T54;25-54;R;Rural;PWD;Personnes sans handicap;9;Niveau non indiqué;2020;;190;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;_T;Tous les niveaux d'enseignement;2020;;6955;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;0;L'éducation de la petite enfance;2020;;340;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;1;Enseignement primaire;2020;;1444;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;2;Enseignement secondaire inférieur;2020;;3934;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;3;L'enseignement secondaire supérieur;2020;;767;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;4;Enseignement post-secondaire non supérieur;2020;;82;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;5-8;Éducation tertiaire;2020;;223;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y55T64;55-64;_T;National;_T;Pas de ventilation par handicap;9;Niveau non indiqué;2020;;165;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y55T64;55-64;_T;National;PD;Personnes handicapées;_T;Tous les niveaux d'enseignement;2020;;1069;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y55T64;55-64;_T;National;PD;Personnes handicapées;0;L'éducation de la petite enfance;2020;;108;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y55T64;55-64;_T;National;PD;Personnes handicapées;1;Enseignement primaire;2020;;266;;N;unités;;;;;;;;;;
DATAFLOW;SPC:DF_EDUCATION(1.0);Niveau d'éducation atteint par pays, âge, sexe, urbanisation et statut de handicap;I;A;Annuel;KI;Kiribati;POPCNT;Population;_T;Total;Y55T64;55-64;_T;National;PD;Personnes handicapées;2;Enseignement secondaire inférieur;2020;;554;;N;unités;;;;;;;;;;
